日期,产品名,品类,单价,销量,天气,是否周末,门店
2026-04-02,霸气芝士葡萄,果茶,24,13,阴,否,中关村店
2026-04-02,美式咖啡,咖啡,15,18,阴,否,中关村店
2026-04-02,拿铁,咖啡,18,3,阴,否,中关村店
2026-04-02,生椰拿铁,咖啡,22,8,阴,否,中关村店
2026-04-02,摩卡,咖啡,20,10,阴,否,中关村店
2026-04-02,薯条,小吃,10,12,阴,否,中关村店
2026-04-02,鸡米花,小吃,12,2,阴,否,中关村店
2026-04-02,华夫饼,小吃,15,14,阴,否,中关村店
2026-04-02,吐司,小吃,8,8,阴,否,中关村店
2026-04-03,经典奶茶,奶茶,12,33,晴,否,望京店
2026-04-03,珍珠奶茶,奶茶,15,17,晴,否,望京店
2026-04-03,芋泥奶茶,奶茶,18,17,晴,否,望京店
2026-04-03,黑糖鹿丸奶茶,奶茶,20,31,晴,否,望京店
2026-04-03,椰椰奶茶,奶茶,19,34,晴,否,望京店
2026-04-03,柠檬绿茶,果茶,10,10,晴,否,望京店
2026-04-03,满杯西柚,果茶,16,34,晴,否,望京店
2026-04-03,杨枝甘露,果茶,22,34,晴,否,望京店
2026-04-03,百香果绿茶,果茶,13,23,晴,否,望京店
2026-04-03,霸气芝士葡萄,果茶,24,25,晴,否,望京店
2026-04-03,美式咖啡,咖啡,15,12,晴,否,望京店
2026-04-03,拿铁,咖啡,18,24,晴,否,望京店
2026-04-03,生椰拿铁,咖啡,22,8,晴,否,望京店
2026-04-03,摩卡,咖啡,20,19,晴,否,望京店
2026-04-03,薯条,小吃,10,9,晴,否,望京店
2026-04-03,鸡米花,小吃,12,12,晴,否,望京店
2026-04-03,华夫饼,小吃,15,5,晴,否,望京店
2026-04-03,吐司,小吃,8,10,晴,否,望京店
2026-04-03,经典奶茶,奶茶,12,11,晴,否,中关村店
2026-04-03,珍珠奶茶,奶茶,15,32,晴,否,中关村店
2026-04-03,芋泥奶茶,奶茶,18,32,晴,否,中关村店
2026-04-03,黑糖鹿丸奶茶,奶茶,20,24,晴,否,中关村店
2026-04-03,椰椰奶茶,奶茶,19,16,晴,否,中关村店
2026-04-03,柠檬绿茶,果茶,10,24,晴,否,中关村店
2026-04-03,满杯西柚,果茶,16,14,晴,否,中关村店
2026-04-03,杨枝甘露,果茶,22,8,晴,否,中关村店
2026-04-03,百香果绿茶,果茶,13,19,晴,否,中关村店
2026-04-03,霸气芝士葡萄,果茶,24,19,晴,否,中关村店
2026-04-03,美式咖啡,咖啡,15,20,晴,否,中关村店
2026-04-03,拿铁,咖啡,18,15,晴,否,中关村店
2026-04-03,生椰拿铁,咖啡,22,12,晴,否,中关村店
2026-04-03,摩卡,咖啡,20,13,晴,否,中关村店
2026-04-03,薯条,小吃,10,3,晴,否,中关村店
2026-04-03,鸡米花,小吃,12,8,晴,否,中关村店
2026-04-03,华夫饼,小吃,15,3,晴,否,中关村店
2026-04-03,吐司,小吃,8,7,晴,否,中关村店
2026-04-04,经典奶茶,奶茶,12,41,晴,是,望京店
2026-04-04,珍珠奶茶,奶茶,15,45,晴,是,望京店
2026-04-04,芋泥奶茶,奶茶,18,48,晴,是,望京店
2026-04-04,黑糖鹿丸奶茶,奶茶,20,53,晴,是,望京店
2026-04-04,椰椰奶茶,奶茶,19,41,晴,是,望京店
2026-04-04,柠檬绿茶,果茶,10,30,晴,是,望京店
2026-04-04,满杯西柚,果茶,16,28,晴,是,望京店
2026-04-04,杨枝甘露,果茶,22,44,晴,是,望京店
2026-04-04,百香果绿茶,果茶,13,16,晴,是,望京店
2026-04-04,霸气芝士葡萄,果茶,24,20,晴,是,望京店
2026-04-04,美式咖啡,咖啡,15,31,晴,是,望京店
2026-04-04,拿铁,咖啡,18,21,晴,是,望京店
2026-04-04,生椰拿铁,咖啡,22,22,晴,是,望京店
2026-04-04,摩卡,咖啡,20,30,晴,是,望京店
2026-04-04,薯条,小吃,10,22,晴,是,望京店
2026-04-04,鸡米花,小吃,12,16,晴,是,望京店
2026-04-04,华夫饼,小吃,15,10,晴,是,望京店
2026-04-04,吐司,小吃,8,9,晴,是,望京店
2026-04-04,经典奶茶,奶茶,12,43,晴,是,中关村店
2026-04-04,珍珠奶茶,奶茶,15,43,晴,是,中关村店
2026-04-04,芋泥奶茶,奶茶,18,30,晴,是,中关村店
2026-04-04,黑糖鹿丸奶茶,奶茶,20,16,晴,是,中关村店
2026-04-04,椰椰奶茶,奶茶,19,33,晴,是,中关村店
2026-04-04,柠檬绿茶,果茶,10,15,晴,是,中关村店
2026-04-04,满杯西柚,果茶,16,16,晴,是,中关村店
2026-04-04,杨枝甘露,果茶,22,21,晴,是,中关村店
2026-04-04,百香果绿茶,果茶,13,29,晴,是,中关村店
2026-04-04,霸气芝士葡萄,果茶,24,33,晴,是,中关村店
2026-04-04,美式咖啡,咖啡,15,22,晴,是,中关村店
2026-04-04,拿铁,咖啡,18,14,晴,是,中关村店
2026-04-04,生椰拿铁,咖啡,22,15,晴,是,中关村店
2026-04-04,摩卡,咖啡,20,17,晴,是,中关村店
2026-04-04,薯条,小吃,10,7,晴,是,中关村店
2026-04-04,鸡米花,小吃,12,3,晴,是,中关村店
2026-04-04,华夫饼,小吃,15,5,晴,是,中关村店
2026-04-04,吐司,小吃,8,12,晴,是,中关村店
2026-04-05,经典奶茶,奶茶,12,15,雨,是,望京店
2026-04-05,珍珠奶茶,奶茶,15,34,雨,是,望京店
2026-04-05,芋泥奶茶,奶茶,18,24,雨,是,望京店
2026-04-05,黑糖鹿丸奶茶,奶茶,20,33,雨,是,望京店
2026-04-05,椰椰奶茶,奶茶,19,24,雨,是,望京店
2026-04-05,柠檬绿茶,果茶,10,13,雨,是,望京店
2026-04-05,满杯西柚,果茶,16,24,雨,是,望京店
2026-04-05,杨枝甘露,果茶,22,12,雨,是,望京店
2026-04-05,百香果绿茶,果茶,13,30,雨,是,望京店
2026-04-05,霸气芝士葡萄,果茶,24,22,雨,是,望京店
2026-04-05,美式咖啡,咖啡,15,18,雨,是,望京店
2026-04-05,拿铁,咖啡,18,14,雨,是,望京店
2026-04-05,生椰拿铁,咖啡,22,13,雨,是,望京店
2026-04-05,摩卡,咖啡,20,6,雨,是,望京店
2026-04-05,薯条,小吃,10,14,雨,是,望京店
2026-04-05,鸡米花,小吃,12,10,雨,是,望京店
2026-04-05,华夫饼,小吃,15,7,雨,是,望京店
2026-04-05,吐司,小吃,8,8,雨,是,望京店
2026-04-05,经典奶茶,奶茶,12,16,雨,是,中关村店
2026-04-05,珍珠奶茶,奶茶,15,25,雨,是,中关村店
2026-04-05,芋泥奶茶,奶茶,18,21,雨,是,中关村店
2026-04-05,黑糖鹿丸奶茶,奶茶,20,18,雨,是,中关村店
2026-04-05,椰椰奶茶,奶茶,19,19,雨,是,中关村店
2026-04-05,柠檬绿茶,果茶,10,12,雨,是,中关村店
2026-04-05,满杯西柚,果茶,16,7,雨,是,中关村店
2026-04-05,杨枝甘露,果茶,22,6,雨,是,中关村店
2026-04-05,百香果绿茶,果茶,13,19,雨,是,中关村店
2026-04-05,霸气芝士葡萄,果茶,24,14,雨,是,中关村店
2026-04-05,美式咖啡,咖啡,15,16,雨,是,中关村店
2026-04-05,拿铁,咖啡,18,7,雨,是,中关村店
2026-04-05,生椰拿铁,咖啡,22,9,雨,是,中关村店
2026-04-05,摩卡,咖啡,20,15,雨,是,中关村店
2026-04-05,薯条,小吃,10,11,雨,是,中关村店
2026-04-05,鸡米花,小吃,12,6,雨,是,中关村店
2026-04-05,华夫饼,小吃,15,10,雨,是,中关村店
2026-04-05,吐司,小吃,8,11,雨,是,中关村店
2026-04-06,经典奶茶,奶茶,12,25,阴,否,望京店
2026-04-06,珍珠奶茶,奶茶,15,29,阴,否,望京店
2026-04-06,芋泥奶茶,奶茶,18,22,阴,否,望京店
2026-04-06,黑糖鹿丸奶茶,奶茶,20,20,阴,否,望京店
2026-04-06,椰椰奶茶,奶茶,19,34,阴,否,望京店
2026-04-06,柠檬绿茶,果茶,10,18,阴,否,望京店
2026-04-06,满杯西柚,果茶,16,19,阴,否,望京店
2026-04-06,杨枝甘露,果茶,22,23,阴,否,望京店
2026-04-06,百香果绿茶,果茶,13,15,阴,否,望京店
2026-04-06,霸气芝士葡萄,果茶,24,12,阴,否,望京店
2026-04-06,美式咖啡,咖啡,15,12,阴,否,望京店
2026-04-06,拿铁,咖啡,18,13,阴,否,望京店
2026-04-06,生椰拿铁,咖啡,22,11,阴,否,望京店
2026-04-06,摩卡,咖啡,20,18,阴,否,望京店
2026-04-06,薯条,小吃,10,12,阴,否,望京店
2026-04-06,鸡米花,小吃,12,9,阴,否,望京店
2026-04-06,华夫饼,小吃,15,11,阴,否,望京店
2026-04-06,吐司,小吃,8,2,阴,否,望京店
2026-04-06,经典奶茶,奶茶,12,13,阴,否,中关村店
2026-04-06,珍珠奶茶,奶茶,15,17,阴,否,中关村店
2026-04-06,芋泥奶茶,奶茶,18,22,阴,否,中关村店
2026-04-06,黑糖鹿丸奶茶,奶茶,20,26,阴,否,中关村店
2026-04-06,椰椰奶茶,奶茶,19,26,阴,否,中关村店
2026-04-06,柠檬绿茶,果茶,10,9,阴,否,中关村店
2026-04-06,满杯西柚,果茶,16,21,阴,否,中关村店
2026-04-06,杨枝甘露,果茶,22,20,阴,否,中关村店
2026-04-06,百香果绿茶,果茶,13,10,阴,否,中关村店
2026-04-06,霸气芝士葡萄,果茶,24,17,阴,否,中关村店
2026-04-06,美式咖啡,咖啡,15,16,阴,否,中关村店
2026-04-06,拿铁,咖啡,18,13,阴,否,中关村店
2026-04-06,生椰拿铁,咖啡,22,9,阴,否,中关村店
2026-04-06,摩卡,咖啡,20,4,阴,否,中关村店
2026-04-06,薯条,小吃,10,10,阴,否,中关村店
2026-04-06,鸡米花,小吃,12,10,阴,否,中关村店
2026-04-06,华夫饼,小吃,15,8,阴,否,中关村店
2026-04-06,吐司,小吃,8,4,阴,否,中关村店
2026-04-07,经典奶茶,奶茶,12,19,晴,否,望京店
2026-04-07,珍珠奶茶,奶茶,15,34,晴,否,望京店
2026-04-07,芋泥奶茶,奶茶,18,20,晴,否,望京店
2026-04-07,黑糖鹿丸奶茶,奶茶,20,29,晴,否,望京店
2026-04-07,椰椰奶茶,奶茶,19,17,晴,否,望京店
2026-04-07,柠檬绿茶,果茶,10,25,晴,否,望京店
2026-04-07,满杯西柚,果茶,16,15,晴,否,望京店
2026-04-07,杨枝甘露,果茶,22,26,晴,否,望京店
2026-04-07,百香果绿茶,果茶,13,18,晴,否,望京店
2026-04-07,霸气芝士葡萄,果茶,24,32,晴,否,望京店
2026-04-07,美式咖啡,咖啡,15,10,晴,否,望京店
2026-04-07,拿铁,咖啡,18,17,晴,否,望京店
2026-04-07,生椰拿铁,咖啡,22,18,晴,否,望京店
2026-04-07,摩卡,咖啡,20,11,晴,否,望京店
2026-04-07,薯条,小吃,10,2,晴,否,望京店
2026-04-07,鸡米花,小吃,12,19,晴,否,望京店
2026-04-07,华夫饼,小吃,15,7,晴,否,望京店
2026-04-07,吐司,小吃,8,8,晴,否,望京店
2026-04-07,经典奶茶,奶茶,12,24,晴,否,中关村店
2026-04-07,珍珠奶茶,奶茶,15,28,晴,否,中关村店
2026-04-07,芋泥奶茶,奶茶,18,22,晴,否,中关村店
2026-04-07,黑糖鹿丸奶茶,奶茶,20,18,晴,否,中关村店
2026-04-07,椰椰奶茶,奶茶,19,24,晴,否,中关村店
2026-04-07,柠檬绿茶,果茶,10,12,晴,否,中关村店
2026-04-07,满杯西柚,果茶,16,15,晴,否,中关村店
2026-04-07,杨枝甘露,果茶,22,17,晴,否,中关村店
2026-04-07,百香果绿茶,果茶,13,16,晴,否,中关村店
2026-04-07,霸气芝士葡萄,果茶,24,12,晴,否,中关村店
2026-04-07,美式咖啡,咖啡,15,12,晴,否,中关村店
2026-04-07,拿铁,咖啡,18,13,晴,否,中关村店
2026-04-07,生椰拿铁,咖啡,22,14,晴,否,中关村店
2026-04-07,摩卡,咖啡,20,14,晴,否,中关村店
2026-04-07,薯条,小吃,10,10,晴,否,中关村店
2026-04-07,鸡米花,小吃,12,12,晴,否,中关村店
2026-04-07,华夫饼,小吃,15,8,晴,否,中关村店
2026-04-07,吐司,小吃,8,6,晴,否,中关村店
2026-04-08,经典奶茶,奶茶,12,23,阴,否,望京店
2026-04-08,珍珠奶茶,奶茶,15,37,阴,否,望京店
2026-04-08,芋泥奶茶,奶茶,18,16,阴,否,望京店
2026-04-08,黑糖鹿丸奶茶,奶茶,20,32,阴,否,望京店
2026-04-08,椰椰奶茶,奶茶,19,32,阴,否,望京店
2026-04-08,柠檬绿茶,果茶,10,21,阴,否,望京店
2026-04-08,满杯西柚,果茶,16,29,阴,否,望京店
2026-04-08,杨枝甘露,果茶,22,25,阴,否,望京店
2026-04-08,百香果绿茶,果茶,13,30,阴,否,望京店
2026-04-08,霸气芝士葡萄,果茶,24,24,阴,否,望京店
2026-04-08,美式咖啡,咖啡,15,17,阴,否,望京店
2026-04-08,拿铁,咖啡,18,18,阴,否,望京店
2026-04-08,生椰拿铁,咖啡,22,22,阴,否,望京店
2026-04-08,摩卡,咖啡,20,14,阴,否,望京店
2026-04-08,薯条,小吃,10,8,阴,否,望京店
2026-04-08,鸡米花,小吃,12,12,阴,否,望京店
2026-04-08,华夫饼,小吃,15,9,阴,否,望京店
2026-04-08,吐司,小吃,8,8,阴,否,望京店
2026-04-08,经典奶茶,奶茶,12,21,阴,否,中关村店
2026-04-08,珍珠奶茶,奶茶,15,25,阴,否,中关村店
2026-04-08,芋泥奶茶,奶茶,18,14,阴,否,中关村店
2026-04-08,黑糖鹿丸奶茶,奶茶,20,19,阴,否,中关村店
2026-04-08,椰椰奶茶,奶茶,19,15,阴,否,中关村店
2026-04-08,柠檬绿茶,果茶,10,12,阴,否,中关村店
2026-04-08,满杯西柚,果茶,16,23,阴,否,中关村店
2026-04-08,杨枝甘露,果茶,22,19,阴,否,中关村店
2026-04-08,百香果绿茶,果茶,13,12,阴,否,中关村店
2026-04-08,霸气芝士葡萄,果茶,24,12,阴,否,中关村店
2026-04-08,美式咖啡,咖啡,15,11,阴,否,中关村店
2026-04-08,拿铁,咖啡,18,14,阴,否,中关村店
2026-04-08,生椰拿铁,咖啡,22,9,阴,否,中关村店
2026-04-08,摩卡,咖啡,20,9,阴,否,中关村店
2026-04-08,薯条,小吃,10,7,阴,否,中关村店
2026-04-08,鸡米花,小吃,12,7,阴,否,中关村店
2026-04-08,华夫饼,小吃,15,2,阴,否,中关村店
2026-04-08,吐司,小吃,8,6,阴,否,中关村店
2026-04-09,经典奶茶,奶茶,12,28,阴,否,望京店
2026-04-09,珍珠奶茶,奶茶,15,30,阴,否,望京店
2026-04-09,芋泥奶茶,奶茶,18,21,阴,否,望京店
2026-04-09,黑糖鹿丸奶茶,奶茶,20,18,阴,否,望京店
2026-04-09,椰椰奶茶,奶茶,19,34,阴,否,望京店
2026-04-09,柠檬绿茶,果茶,10,23,阴,否,望京店
2026-04-09,满杯西柚,果茶,16,30,阴,否,望京店
2026-04-09,杨枝甘露,果茶,22,14,阴,否,望京店
2026-04-09,百香果绿茶,果茶,13,10,阴,否,望京店
2026-04-09,霸气芝士葡萄,果茶,24,13,阴,否,望京店
2026-04-09,美式咖啡,咖啡,15,6,阴,否,望京店
2026-04-09,拿铁,咖啡,18,8,阴,否,望京店
2026-04-09,生椰拿铁,咖啡,22,7,阴,否,望京店
2026-04-09,摩卡,咖啡,20,5,阴,否,望京店
2026-04-09,薯条,小吃,10,12,阴,否,望京店
2026-04-09,鸡米花,小吃,12,11,阴,否,望京店
2026-04-09,华夫饼,小吃,15,7,阴,否,望京店
2026-04-09,吐司,小吃,8,1,阴,否,望京店
2026-04-09,经典奶茶,奶茶,12,27,阴,否,中关村店
2026-04-09,珍珠奶茶,奶茶,15,28,阴,否,中关村店
2026-04-09,芋泥奶茶,奶茶,18,28,阴,否,中关村店
2026-04-09,黑糖鹿丸奶茶,奶茶,20,26,阴,否,中关村店
2026-04-09,椰椰奶茶,奶茶,19,18,阴,否,中关村店
2026-04-09,柠檬绿茶,果茶,10,9,阴,否,中关村店
2026-04-09,满杯西柚,果茶,16,12,阴,否,中关村店
2026-04-09,杨枝甘露,果茶,22,13,阴,否,中关村店
2026-04-09,百香果绿茶,果茶,13,16,阴,否,中关村店
2026-04-09,霸气芝士葡萄,果茶,24,8,阴,否,中关村店
2026-04-09,美式咖啡,咖啡,15,8,阴,否,中关村店
2026-04-09,拿铁,咖啡,18,9,阴,否,中关村店
2026-04-09,生椰拿铁,咖啡,22,8,阴,否,中关村店
2026-04-09,摩卡,咖啡,20,12,阴,否,中关村店
2026-04-09,薯条,小吃,10,8,阴,否,中关村店
2026-04-09,鸡米花,小吃,12,11,阴,否,中关村店
2026-04-09,华夫饼,小吃,15,6,阴,否,中关村店
2026-04-09,吐司,小吃,8,8,阴,否,中关村店
2026-04-10,经典奶茶,奶茶,12,39,晴,否,望京店
2026-04-10,珍珠奶茶,奶茶,15,20,晴,否,望京店
2026-04-10,芋泥奶茶,奶茶,18,28,晴,否,望京店
2026-04-10,黑糖鹿丸奶茶,奶茶,20,35,晴,否,望京店
2026-04-10,椰椰奶茶,奶茶,19,37,晴,否,望京店
2026-04-10,柠檬绿茶,果茶,10,12,晴,否,望京店
2026-04-10,满杯西柚,果茶,16,9,晴,否,望京店
2026-04-10,杨枝甘露,果茶,22,11,晴,否,望京店
2026-04-10,百香果绿茶,果茶,13,23,晴,否,望京店
2026-04-10,霸气芝士葡萄,果茶,24,10,晴,否,望京店
2026-04-10,美式咖啡,咖啡,15,12,晴,否,望京店
2026-04-10,拿铁,咖啡,18,23,晴,否,望京店
2026-04-10,生椰拿铁,咖啡,22,16,晴,否,望京店
2026-04-10,摩卡,咖啡,20,9,晴,否,望京店
2026-04-10,薯条,小吃,10,7,晴,否,望京店
2026-04-10,鸡米花,小吃,12,5,晴,否,望京店
2026-04-10,华夫饼,小吃,15,14,晴,否,望京店
2026-04-10,吐司,小吃,8,12,晴,否,望京店
2026-04-10,经典奶茶,奶茶,12,17,晴,否,中关村店
2026-04-10,珍珠奶茶,奶茶,15,12,晴,否,中关村店
2026-04-10,芋泥奶茶,奶茶,18,31,晴,否,中关村店
2026-04-10,黑糖鹿丸奶茶,奶茶,20,22,晴,否,中关村店
2026-04-10,椰椰奶茶,奶茶,19,17,晴,否,中关村店
2026-04-10,柠檬绿茶,果茶,10,12,晴,否,中关村店
2026-04-10,满杯西柚,果茶,16,14,晴,否,中关村店
2026-04-10,杨枝甘露,果茶,22,12,晴,否,中关村店
2026-04-10,百香果绿茶,果茶,13,22,晴,否,中关村店
2026-04-10,霸气芝士葡萄,果茶,24,15,晴,否,中关村店
2026-04-10,美式咖啡,咖啡,15,13,晴,否,中关村店
2026-04-10,拿铁,咖啡,18,14,晴,否,中关村店
2026-04-10,生椰拿铁,咖啡,22,19,晴,否,中关村店
2026-04-10,摩卡,咖啡,20,10,晴,否,中关村店
2026-04-10,薯条,小吃,10,12,晴,否,中关村店
2026-04-10,鸡米花,小吃,12,3,晴,否,中关村店
2026-04-10,华夫饼,小吃,15,14,晴,否,中关村店
2026-04-10,吐司,小吃,8,7,晴,否,中关村店
2026-04-11,经典奶茶,奶茶,12,32,晴,是,望京店
2026-04-11,珍珠奶茶,奶茶,15,49,晴,是,望京店
2026-04-11,芋泥奶茶,奶茶,18,44,晴,是,望京店
2026-04-11,黑糖鹿丸奶茶,奶茶,20,54,晴,是,望京店
2026-04-11,椰椰奶茶,奶茶,19,54,晴,是,望京店
2026-04-11,柠檬绿茶,果茶,10,24,晴,是,望京店
2026-04-11,满杯西柚,果茶,16,41,晴,是,望京店
2026-04-11,杨枝甘露,果茶,22,17,晴,是,望京店
2026-04-11,百香果绿茶,果茶,13,27,晴,是,望京店
2026-04-11,霸气芝士葡萄,果茶,24,38,晴,是,望京店
2026-04-11,美式咖啡,咖啡,15,26,晴,是,望京店
2026-04-11,拿铁,咖啡,18,30,晴,是,望京店
2026-04-11,生椰拿铁,咖啡,22,13,晴,是,望京店
2026-04-11,摩卡,咖啡,20,27,晴,是,望京店
2026-04-11,薯条,小吃,10,26,晴,是,望京店
2026-04-11,鸡米花,小吃,12,21,晴,是,望京店
2026-04-11,华夫饼,小吃,15,19,晴,是,望京店
2026-04-11,吐司,小吃,8,13,晴,是,望京店
2026-04-11,经典奶茶,奶茶,12,35,晴,是,中关村店
2026-04-11,珍珠奶茶,奶茶,15,41,晴,是,中关村店
2026-04-11,芋泥奶茶,奶茶,18,24,晴,是,中关村店
2026-04-11,黑糖鹿丸奶茶,奶茶,20,39,晴,是,中关村店
2026-04-11,椰椰奶茶,奶茶,19,21,晴,是,中关村店
2026-04-11,柠檬绿茶,果茶,10,29,晴,是,中关村店
2026-04-11,满杯西柚,果茶,16,14,晴,是,中关村店
2026-04-11,杨枝甘露,果茶,22,18,晴,是,中关村店
2026-04-11,百香果绿茶,果茶,13,9,晴,是,中关村店
2026-04-11,霸气芝士葡萄,果茶,24,17,晴,是,中关村店
2026-04-11,美式咖啡,咖啡,15,26,晴,是,中关村店
2026-04-11,拿铁,咖啡,18,16,晴,是,中关村店
2026-04-11,生椰拿铁,咖啡,22,23,晴,是,中关村店
2026-04-11,摩卡,咖啡,20,21,晴,是,中关村店
2026-04-11,薯条,小吃,10,8,晴,是,中关村店
2026-04-11,鸡米花,小吃,12,5,晴,是,中关村店
2026-04-11,华夫饼,小吃,15,8,晴,是,中关村店
2026-04-11,吐司,小吃,8,9,晴,是,中关村店
2026-04-12,经典奶茶,奶茶,12,32,雨,是,望京店
2026-04-12,珍珠奶茶,奶茶,15,15,雨,是,望京店
2026-04-12,芋泥奶茶,奶茶,18,29,雨,是,望京店
2026-04-12,黑糖鹿丸奶茶,奶茶,20,26,雨,是,望京店
2026-04-12,椰椰奶茶,奶茶,19,22,雨,是,望京店
2026-04-12,柠檬绿茶,果茶,10,24,雨,是,望京店
2026-04-12,满杯西柚,果茶,16,23,雨,是,望京店
2026-04-12,杨枝甘露,果茶,22,13,雨,是,望京店
2026-04-12,百香果绿茶,果茶,13,13,雨,是,望京店
2026-04-12,霸气芝士葡萄,果茶,24,18,雨,是,望京店
2026-04-12,美式咖啡,咖啡,15,14,雨,是,望京店
2026-04-12,拿铁,咖啡,18,17,雨,是,望京店
2026-04-12,生椰拿铁,咖啡,22,9,雨,是,望京店
2026-04-12,摩卡,咖啡,20,21,雨,是,望京店
2026-04-12,薯条,小吃,10,16,雨,是,望京店
2026-04-12,鸡米花,小吃,12,4,雨,是,望京店
2026-04-12,华夫饼,小吃,15,6,雨,是,望京店
2026-04-12,吐司,小吃,8,13,雨,是,望京店
2026-04-12,经典奶茶,奶茶,12,14,雨,是,中关村店
2026-04-12,珍珠奶茶,奶茶,15,16,雨,是,中关村店
2026-04-12,芋泥奶茶,奶茶,18,14,雨,是,中关村店
2026-04-12,黑糖鹿丸奶茶,奶茶,20,27,雨,是,中关村店
2026-04-12,椰椰奶茶,奶茶,19,20,雨,是,中关村店
2026-04-12,柠檬绿茶,果茶,10,19,雨,是,中关村店
2026-04-12,满杯西柚,果茶,16,15,雨,是,中关村店
2026-04-12,杨枝甘露,果茶,22,16,雨,是,中关村店
2026-04-12,百香果绿茶,果茶,13,15,雨,是,中关村店
2026-04-12,霸气芝士葡萄,果茶,24,7,雨,是,中关村店
2026-04-12,美式咖啡,咖啡,15,11,雨,是,中关村店
2026-04-12,拿铁,咖啡,18,13,雨,是,中关村店
2026-04-12,生椰拿铁,咖啡,22,9,雨,是,中关村店
2026-04-12,摩卡,咖啡,20,5,雨,是,中关村店
2026-04-12,薯条,小吃,10,11,雨,是,中关村店
2026-04-12,鸡米花,小吃,12,7,雨,是,中关村店
2026-04-12,华夫饼,小吃,15,6,雨,是,中关村店
2026-04-12,吐司,小吃,8,8,雨,是,中关村店
2026-04-13,经典奶茶,奶茶,12,30,晴,否,望京店
2026-04-13,珍珠奶茶,奶茶,15,19,晴,否,望京店
2026-04-13,芋泥奶茶,奶茶,18,35,晴,否,望京店
2026-04-13,黑糖鹿丸奶茶,奶茶,20,15,晴,否,望京店
2026-04-13,椰椰奶茶,奶茶,19,40,晴,否,望京店
2026-04-13,柠檬绿茶,果茶,10,21,晴,否,望京店
2026-04-13,满杯西柚,果茶,16,23,晴,否,望京店
2026-04-13,杨枝甘露,果茶,22,17,晴,否,望京店
2026-04-13,百香果绿茶,果茶,13,25,晴,否,望京店
2026-04-13,霸气芝士葡萄,果茶,24,21,晴,否,望京店
2026-04-13,美式咖啡,咖啡,15,10,晴,否,望京店
2026-04-13,拿铁,咖啡,18,15,晴,否,望京店
2026-04-13,生椰拿铁,咖啡,22,16,晴,否,望京店
2026-04-13,摩卡,咖啡,20,19,晴,否,望京店
2026-04-13,薯条,小吃,10,13,晴,否,望京店
2026-04-13,鸡米花,小吃,12,7,晴,否,望京店
2026-04-13,华夫饼,小吃,15,2,晴,否,望京店
2026-04-13,吐司,小吃,8,14,晴,否,望京店
2026-04-13,经典奶茶,奶茶,12,34,晴,否,中关村店
2026-04-13,珍珠奶茶,奶茶,15,25,晴,否,中关村店
2026-04-13,芋泥奶茶,奶茶,18,20,晴,否,中关村店
2026-04-13,黑糖鹿丸奶茶,奶茶,20,22,晴,否,中关村店
2026-04-13,椰椰奶茶,奶茶,19,24,晴,否,中关村店
2026-04-13,柠檬绿茶,果茶,10,8,晴,否,中关村店
2026-04-13,满杯西柚,果茶,16,17,晴,否,中关村店
2026-04-13,杨枝甘露,果茶,22,20,晴,否,中关村店
2026-04-13,百香果绿茶,果茶,13,15,晴,否,中关村店
2026-04-13,霸气芝士葡萄,果茶,24,19,晴,否,中关村店
2026-04-13,美式咖啡,咖啡,15,10,晴,否,中关村店
2026-04-13,拿铁,咖啡,18,12,晴,否,中关村店
2026-04-13,生椰拿铁,咖啡,22,18,晴,否,中关村店
2026-04-13,摩卡,咖啡,20,15,晴,否,中关村店
2026-04-13,薯条,小吃,10,2,晴,否,中关村店
2026-04-13,鸡米花,小吃,12,11,晴,否,中关村店
2026-04-13,华夫饼,小吃,15,5,晴,否,中关村店
2026-04-13,吐司,小吃,8,9,晴,否,中关村店
2026-04-14,经典奶茶,奶茶,12,21,阴,否,望京店
2026-04-14,珍珠奶茶,奶茶,15,16,阴,否,望京店
2026-04-14,芋泥奶茶,奶茶,18,20,阴,否,望京店
2026-04-14,黑糖鹿丸奶茶,奶茶,20,19,阴,否,望京店
2026-04-14,椰椰奶茶,奶茶,19,18,阴,否,望京店
2026-04-14,柠檬绿茶,果茶,10,18,阴,否,望京店
2026-04-14,满杯西柚,果茶,16,21,阴,否,望京店
2026-04-14,杨枝甘露,果茶,22,27,阴,否,望京店
2026-04-14,百香果绿茶,果茶,13,13,阴,否,望京店
2026-04-14,霸气芝士葡萄,果茶,24,10,阴,否,望京店
2026-04-14,美式咖啡,咖啡,15,12,阴,否,望京店
2026-04-14,拿铁,咖啡,18,14,阴,否,望京店
2026-04-14,生椰拿铁,咖啡,22,14,阴,否,望京店
2026-04-14,摩卡,咖啡,20,5,阴,否,望京店
2026-04-14,薯条,小吃,10,10,阴,否,望京店
2026-04-14,鸡米花,小吃,12,12,阴,否,望京店
2026-04-14,华夫饼,小吃,15,13,阴,否,望京店
2026-04-14,吐司,小吃,8,10,阴,否,望京店
2026-04-14,经典奶茶,奶茶,12,21,阴,否,中关村店
2026-04-14,珍珠奶茶,奶茶,15,16,阴,否,中关村店
2026-04-14,芋泥奶茶,奶茶,18,25,阴,否,中关村店
2026-04-14,黑糖鹿丸奶茶,奶茶,20,27,阴,否,中关村店
2026-04-14,椰椰奶茶,奶茶,19,23,阴,否,中关村店
2026-04-14,柠檬绿茶,果茶,10,23,阴,否,中关村店
